id,popularity,runtime,vote_count,vote_average,release_year,budget_adj,revenue_adj,profit,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western,popularity_encoded,release_month,release_day_of_week,star_power
4512,0.653746,160,460,6.9,2007,31550057.4789463,15471930.4922787,-15288207.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,6,5047070378.071327
4513,1.285301,113,382,6.1,2007,31550057.4789463,79407259.6051257,45505973.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,10,2,1308815092.0337522
4523,1.488671,107,726,6.6,2007,89391829.5236814,358080166.382383,255487652.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,11,1,5028736625.671434
4547,1.694723,112,670,6.4,2002,58188546.8937862,238085004.011372,148397415.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,4,5394417862.526848
4564,0.620489,145,309,6.1,2008,65831131.1975958,420562471.312818,350252786.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,2638764507.8165436
4566,0.47599,119,240,6.3,2007,26291714.5657886,97796591.3107566,67991835.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,4,4386052491.651628
4614,0.958182,124,256,5.7,2002,82.4337747661972,233.966448968765,125.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5,4,6429046008.691607
4629,0.208459,105,42,5.8,2007,4206674.33052618,48875.2457092184,-3953526.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9,3,7366557671.690965
4723,0.631574,144,79,4.9,2006,18388375.6909567,405347.945385658,-16625257.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,7509121822.509694
4771,0.431266,113,559,7.0,2007,19981703.0699993,36408449.7784607,15619699.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10,4,5719623833.292684
4922,2.537342,166,1899,7.2,2008,151917995.071375,338201950.262453,183932083.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,3,11,0,9560870926.42789
4959,0.59517,118,207,5.8,2009,50820021.7062476,61148063.929961,10161391.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1772753216.7007658
4964,1.640237,129,746,6.0,2007,31550057.4789463,230395891.172914,189076518.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,6,4,7431430283.413418
4970,0.997525,98,339,5.8,2003,47414105.7913011,167835650.381659,101591324.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,11,4,8851539700.625095
4982,1.946073,157,966,7.3,2007,105166858.263154,280232907.782652,166465037.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,11,4,7554385610.639348
5123,1.145815,114,495,6.9,2007,26291714.5657886,69538457.3641462,41122026.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,3697838576.0848336
5125,0.59846,120,104,5.7,2007,28920886.0223675,26027398.7009158,-2751330.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9,4,2440923602.307444
5137,1.590381,107,249,5.7,2004,80811177.9868504,66910149.9763107,-12041304.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,9,4,9492733789.688549
5176,1.150389,122,762,6.8,2007,57841772.044735,73633858.8486185,15016220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,3,7942476660.021631
5255,2.241935,100,867,6.4,2004,190483490.969004,353116829.412682,140875730.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,11,1,6552237194.27142
5551,0.743732,130,211,6.2,2000,82308987.432304,163204960.01556,63884132.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,6707874270.398327
5559,1.713611,91,723,5.6,2007,157750287.394731,302454181.166109,137594577.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,10,6,4987448158.045082
5723,1.254438,85,305,7.3,2007,168266.973221047,21780595.8522822,20550513.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,3,4,108902979.261411
5851,0.570851,95,148,5.2,2002,103042218.457746,94243300.376795,-7258268.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6011291741.605778
5852,0.612923,102,51,5.6,2001,65268870.1847737,36575197.0658071,-23300000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,5,1,2711764707.134274
5857,0.811539,105,44,3.8,2007,12620022.9915785,10117471.3806799,-2379601.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,7,4,1000777061.3955152
5876,2.510571,126,714,6.6,2007,18930034.4873678,60046269.2109614,39096190.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3,11,2,986318530.6199043
5915,2.194526,148,1768,7.7,2007,15775028.7394731,59161765.4528763,41255142.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,9,1,1173499692.6648393
5966,1.23067,90,440,5.7,2004,48486706.7921102,198522339.90382,129963386.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,4,7971040072.648157
6171,0.580909,136,330,5.1,2003,80603979.8452119,89749492.3134622,7715436.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,3,4,4784867733.588965
6477,1.748315,92,704,5.6,2007,63100114.9578927,380037934.737444,301366633.0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,12,3,5893291541.793386
6479,2.692916,101,3013,6.8,2007,157750287.394731,615593163.691478,435349010.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,3,12,4,6917535089.886395
6519,0.885834,104,185,5.2,2005,55828164.4827247,123719316.98037,60803676.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,4,3186234399.5523686
6538,1.3747,102,187,6.3,2007,78875143.6973659,125148992.517272,44000410.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,12,2,10883449115.098892
6557,1.400898,111,610,6.1,2008,30383599.014275,162308496.226559,130259319.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,3,2672860069.4778185
6575,0.419377,96,93,6.5,2007,36808400.3921041,19263572.230018,-16682849.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,4,3625081540.748077
6615,0.475818,106,280,7.0,2007,12620022.9915785,11877190.5599283,-706337.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,4,1637190241.5465014
6637,2.523173,124,1121,6.0,2007,136716915.7421,480994474.638433,327363168.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,12,3,6531799369.081991
6639,0.38963,139,40,6.6,2007,47325086.2184195,4845676.57468177,-40392392.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,3,2677400869.790047
6957,1.78595,116,1236,6.2,2005,29030645.5310168,122207000.114894,83449237.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,3,7597588547.328805
6973,0.578112,124,115,6.2,2007,24188377.4005255,31068172.4176987,6541790.0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,8,4,12698183129.071049
6978,0.960984,99,347,6.7,1986,49735160.2715539,21883470.5194837,-14000000.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,4,1386095297.6325011
7131,2.499507,132,918,5.9,2004,184711263.969943,346630860.772961,140257475.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,2,6683839991.254666
7191,1.499784,85,1373,6.4,2008,25319665.8452291,172947523.068241,145764026.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,1142300591.8334332
7211,0.501939,98,185,6.5,2007,26291714.5657886,71910846.0579097,43377859.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,4,4012082320.59633
7220,1.131654,124,402,6.0,2004,38096698.1938009,63148284.5864915,21700105.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3658051716.5596476
7278,0.68675,84,182,4.0,2008,30383599.014275,85729179.0311034,54646831.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,739019446.301445
7304,0.433874,122,174,6.8,2006,16225037.3743735,10275857.0037699,-5500000.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,4087103706.5491757
7326,2.148164,96,1329,6.9,2007,7887514.36973659,243368292.5498,223911584.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,12,2,5533681053.976066
7350,0.881034,97,679,6.9,2007,47325086.2184195,184433750.610887,130372502.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,3998955259.593977
7446,1.622426,107,970,6.4,2008,93176370.3104434,190477465.092283,96072649.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,5,14531605692.87892
7459,0.879116,135,194,5.6,2008,121534396.0571,95147016.1077637,-26054234.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,5,4,2315043157.258064
7461,1.14205499999999,90,455,6.2,2008,40511465.3523667,153094337.631464,111161491.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,4,6590020018.991734
7484,0.685491,83,395,6.1,2006,91941878.4547837,213423089.158419,112309027.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,4,2144906333.2256076
7485,2.082325,124,937,6.9,2007,64151783.5405243,100641524.145416,34696996.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,3,3,4779084199.5690775
7501,0.379856,92,46,5.7,2001,18472321.7504076,14777857.4003261,-3000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,4,6822644118.374253
7516,1.027989,109,306,6.3,2006,18388375.6909567,61767522.0398203,40103895.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12,5,2681681800.192926
7552,0.767076,90,363,5.9,2005,111656328.965449,225574940.210827,102026112.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,4248005064.864811
7555,1.605544,92,570,6.2,2008,50639331.6904583,114692303.267209,63244290.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3,2231802837.247388
7737,0.665367,94,789,6.0,2007,47325086.2184195,155350204.060513,102717833.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,9,3,2052223966.7426884
7870,0.252383,112,33,5.8,2005,8932506.31723595,952285.565974207,-7147128.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,1410859750.82719
7873,0.722961,120,85,6.0,2005,2233126.57930898,6662575.57877337,3967038.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,9,6,3907082250.7672777
7874,0.609408,116,110,6.3,2006,16225037.3743735,11794353.9249609,-4096154.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,6665491026.154296
7942,0.906039,100,117,6.2,2007,10516685.8263154,34705063.226841,23000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,3,5994770796.429277
7979,0.505809,128,223,7.3,2007,21033371.6526309,77062116.4893325,53276047.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,703813505.4466624
7980,1.673879,136,600,6.6,2009,66066028.2181219,95059446.2121906,28525586.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,12,5,7539438539.950624
8046,0.470814,121,48,3.8,2003,64009042.8182565,8613020.0556926,-46733791.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3387703910.869351
8065,1.377239,123,907,6.5,2008,35447532.1833208,70716002.6769976,34823199.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2301050613.465637
8090,0.774511,101,119,5.8,2008,35447532.1833208,32898763.468543,-2516590.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2084237375.2541175
8141,0.290794,90,33,6.1,2007,4206674.33052618,2552242.95142795,-1573149.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,4,3080646877.43078
8247,2.017536,88,1082,5.9,2008,86086863.8737792,225072774.796359,137231186.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,6,8323935987.213152
8270,0.451544,99,93,6.7,2007,16826697.3221047,5644336.83304098,-10632970.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,3536409364.515424
8271,1.180341,105,549,6.6,2007,21033371.6526309,123844633.21428,97760134.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,4,3,5850132916.488816
8285,0.66173,103,205,4.6,2008,60767198.02855,39530416.4133012,-20968663.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12,3,10847242536.194138
8291,0.313792,109,24,6.8,1993,21132579.4637819,41534252.4395298,13515786.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,4,432556583.0549672
8292,1.075427,109,379,6.6,2005,50245348.0344522,103142169.882201,47374674.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,7050823353.472297
8321,1.054819,107,794,7.3,2008,15191799.5071375,32411742.7343699,17002538.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,8775833100.392021
8337,0.540362,94,229,6.9,1988,7375564.09236123,23987045.5592281,9008928.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,11,2,550252067.2255013
8363,1.776713,113,1325,7.0,2007,21033371.6526309,178637114.288716,149860655.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,4,6477328775.596983
8373,0.813322999999999,150,2230,6.0,2009,152460065.118743,850012865.596695,686297228.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,4,12545264251.135891
8374,0.992316,108,521,7.1,1999,7854317.07956593,39888.1492885755,-5969529.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,2980998104.6158814
8386,0.499301,93,126,6.5,2001,14777857.4003261,38367547.9729274,19155435.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,383744535.4440804
8409,1.626534,109,152,5.7,2003,42672695.212171,52571487.4326541,8350926.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,5064223090.548212
8456,1.300453,115,276,6.5,2008,20255732.6761833,42159705.7166133,21627431.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1535960728.0219698
8461,0.773934,112,240,6.2,2007,15775028.7394731,8349062.26393326,-7061128.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,10,5,610923026.1305876
8469,1.15793,109,230,6.7,1978,9025291.87626792,471320797.98288,138300000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,2550341762.156197
8587,4.78268799999999,89,3489,7.7,1994,66200020.2719173,1159591590.00826,743241776.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,6,3,7126455044.586253
8618,0.326984,109,27,5.6,2006,4326676.63316629,14496478.139304,9401952.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,306661515.5200076
8619,1.491266,138,434,6.6,2003,177802896.717379,251307931.147132,62011111.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,4,5766228819.871493
8645,0.642656,91,490,4.8,2008,60767198.02855,165493183.540839,103403799.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,2,6567652117.540712
8676,1.34132,112,281,5.3,2008,70895064.3666417,112653311.589479,41231041.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3510604417.298825
8696,0.289415,108,46,6.5,2003,11853526.4478252,114436384.9684,86542059.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2536624194.5904255
8780,0.517412,99,130,5.8,2008,30383599.014275,64649663.9371391,33833449.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6486309163.234856
8818,0.576743999999999,134,59,5.9,1996,76461920.6428139,196086149.228923,86047179.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,12,5,4266591537.169595
8852,0.356749,101,62,6.5,1987,5757241.31419396,27217342.9602084,11182492.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,4,608110932.2738035
8871,2.977558,104,733,6.1,2000,155753930.064206,437049836.952227,222141403.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,11,4,3848737147.018184
8909,1.982998,110,1670,6.3,2008,75958997.5356875,261572412.016186,183270008.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,3,8135256829.355623
8944,0.368391,104,68,5.1,2008,25319665.8452291,6758752.60336804,-18326578.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,5266808543.663545
8960,1.800286,92,1764,6.0,2008,151917995.071375,632008606.053142,474029371.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,7,1,10503266582.521675
8966,3.107665,122,2013,5.8,2008,37473105.4509392,397636870.011266,355616625.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3,11,3,11433573497.426723
8967,1.821261,139,582,6.5,2011,31020737.3629271,53001087.6646037,22674226.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,5,2,6256817641.534625
8968,0.369596,89,91,4.5,2005,22331265.7930898,75025079.6863305,47192859.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,2,4,375125398.4316525
8999,0.82677,108,173,6.2,2005,24564392.3723988,64179026.1848606,35479076.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,11,4,4185020407.1756988
9030,0.709809,98,171,5.6,2008,12153439.60571,57029778.3577219,44309766.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2,4,1256814253.0815465
9070,0.932073,92,78,5.3,1995,21464503.0066044,94443813.2290597,51000000.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,6,4,472219066.1452985
9072,0.773044,98,143,5.6,2006,69226826.1306606,109892309.0186,37595121.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,1875689058.1185145
9257,1.158663,117,499,5.8,2003,94828211.5826022,138263498.677383,36643346.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,8,4,11265859301.489046
9268,1.585785,115,306,5.5,1996,139021673.896025,336843346.068182,142295562.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,6,4,5446583245.608499
9270,0.45648,110,177,6.8,2005,530367.562585884,4376095.13923153,3444254.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,1576683515.9637218
9334,1.025158,92,420,5.2,2002,72735683.6172328,200427031.198516,105333180.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,5931946555.588414
9353,0.840205,92,214,5.5,2006,34613413.0653303,86747695.5849834,48197993.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,4,2896146399.117378
9364,0.414629,129,36,5.6,2011,7755184.34073177,97826.8034681184,-7899085.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,607679686.7136495
9381,1.064766,101,436,5.4,2008,70895064.3666417,73030634.3649848,2108608.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,8,2,5272958735.000104
9400,0.693264,118,37,7.0,1996,12511950.6506422,57820345.9053876,32590886.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,2015188629.7622786
9408,0.919967,85,374,5.9,2007,89391829.5236814,156745431.735719,64044513.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,4,7650813998.670924
9425,0.577579,99,94,5.8,1998,100327160.180872,19487391.0831627,-60432117.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10,4,1037653279.6050112
9480,2.394195,103,881,4.9,2003,92457506.2930371,212391152.622687,101179718.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3,2,4,5129474166.2158985
9487,2.005566,95,1159,6.6,1998,160523456.289395,486116613.870056,243398565.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11,2,4789766703.076979
9489,0.922354,119,498,6.2,1998,86950205.4900894,335522777.408945,185821495.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,3,6918897226.77481
9502,3.036644,90,1938,6.8,2008,131662262.395191,639822446.349653,501744560.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6,2,10821417553.60786
9543,2.128799,116,1545,6.1,2010,150000000.0,335154643.0,185154643.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,5,2,7391770435.470486
9552,2.010733,122,1113,7.2,1973,39289276.6303944,2167324901.19974,433306145.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,12,2,11334067657.226936
9615,0.62873,104,1074,6.1,2006,91941878.4547837,171410264.023543,73468292.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,5,989221892.0664349
9638,0.794667,89,50,6.1,1979,901366.200750477,36020002.5178162,11688469.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,2,206957579.7518894
9654,1.798132,111,1295,6.6,2003,71121158.6869516,208705242.862161,116070171.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,4,8896182712.884388
9663,0.637446,115,91,6.3,1984,46178924.8622713,60335611.6335626,6744356.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,12,4,4251209188.198455
9675,0.702631999999999,126,238,6.6,2004,18471126.3969943,126414429.967186,93502303.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,10,4,2777060374.947336
9682,0.614854,90,71,5.1,2006,41103428.0150797,32350220.4603994,-8092315.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,4,1720821238.175627
9693,2.108369,109,1211,7.3,2006,82206856.0301595,75673304.978458,-6040249.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,9,4,7879537853.277103
9701,0.269437,126,63,6.8,2005,39079715.1379072,28164462.626561,-9775758.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4798102841.083845
9714,1.623577,102,331,5.2,1997,43470730.274307,107430458.718088,47082515.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,12,4,5559412769.548257
9718,0.912871,116,274,6.2,2006,78421013.976139,176275487.505585,90466177.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,4,2427374547.7953954
9739,1.960217,115,580,6.1,1993,86039787.8168264,240089904.030918,102055768.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,10,4,7088823241.298866
9757,0.607023,101,230,5.3,2007,63100114.9578927,100616926.668937,35673607.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6294162550.571361
9759,0.935483,94,322,6.0,2004,28861134.9953037,65136911.4521907,31422687.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,0,8954097772.432207
9767,1.76935,106,520,5.5,2006,56246796.2311617,221741837.805656,152999686.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,6,3,4401357636.943163
9777,0.918476,100,88,6.1,2005,22331265.7930898,8413673.96999548,-12464669.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9,0,6789084635.198464
9792,1.20839,107,359,6.0,2006,16225037.3743735,75309823.037844,54623713.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,3,4,548489725.8408386
9806,3.339406,115,3064,7.2,2004,106208976.782717,728965418.357159,539442092.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,11,4,9206850908.179499
9870,1.475988,111,750,6.3,2008,30383599.014275,106517925.108074,75173115.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,4,3,8152603788.210915
9884,1.216798,108,242,5.5,2002,103042218.457746,95019997.4639491,-6617567.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,3141437815.0155625
9904,1.363623,94,137,5.2,2006,86533532.6633258,40437169.5703534,-42615954.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1743643913.3853672
9906,1.211868,88,228,5.5,2006,54083457.9145786,59687725.3590087,5181129.0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,7,3,6509698309.890436
9910,0.726858,122,78,5.9,2005,39079715.1379072,34084779.3107075,-4473491.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,10,4,3800748600.6970973
9946,1.17388799999999,121,247,5.4,1999,130905284.659432,277504860.185956,111989043.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,11,1,3331135921.0831065
9947,1.270018,97,329,5.0,2005,48012221.4551432,63288555.7957283,13681566.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2208511076.7901335
9959,0.875629999999999,113,44,5.3,2006,40741068.847052,15852540.8029944,-23009372.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2,4,5652600717.5974455
9982,1.766397,81,542,5.6,2005,167484493.448174,351083970.807229,164432665.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11,4,3410030390.590601
9989,0.976997,108,82,5.6,2001,36944643.5008153,21961127.5850013,-12167000.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,622793446.1959999
